entity_name,team_abbr,level,parent_org,total_vs_expected,net_for,net_against,n_challenges,n_overturns,n_confirms,rate_overturns,exp_chal,exp_chal_gained,exp_chal_lost,exp_rate_overturns,net_chal_gained,net_chal_lost,n_strikeouts_flip,n_walks_flip,exp_rate_challenges,exp_rate_challenges_diff,n_challenges_against,n_overturns_against,n_confirms_against,rate_overturns_against,exp_chal_against,exp_chal_gained_against,exp_chal_lost_against,exp_rate_overturns_against,net_chal_gained_against,net_chal_lost_against,n_strikeouts_flip_against,n_walks_flip_against,exp_rate_challenges_against,exp_rate_challenges_diff_against
Alec Burleson,STL,MLB,STL,-1.9987176625894767,1.6979344191439043,3.696652081733381,4,3,1,0.75,3.985469576323133,2.1437675785896135,1.8417019977335176,0.5378958583262817,0.8562324214103865,-0.841701997733518,0,0,0.0343574963476132,0.0001252622730764,5,5,0,1.0,4.746192065853703,3.0247699920601616,1.7214220737935426,0.6373045907311156,1.9752300079398384,-1.7214220737935426,1,0,0.0209083350918665,0.0011180966261951
Brady House,WSH,MLB,WSH,2.1796207996462753,1.6914633204266694,-0.488157479219606,4,3,1,0.75,6.042852766837077,3.175694723205204,2.8671580436318727,0.5255290581682354,-0.1756947232052043,-1.8671580436318735,2,0,0.0656831822482291,-0.0222049213786638,2,0,2,,1.7496985858865788,0.1189280325530923,1.6307705533334864,0.0679705827691636,-0.1189280325530923,0.3692294466665137,0,0,0.0086192048565841,0.0012330118921843
Ildemaro Vargas,AZ,MLB,AZ,3.268776700709279,1.6592718564438156,-1.6095048442654631,1,1,0,1.0,2.01981792918369,0.6802730363699375,1.339544892813753,0.336799186966753,0.3197269636300625,-1.339544892813753,0,0,0.0219545427085183,-0.011084977491127,2,0,2,,1.549191139402182,0.5793479918338224,0.96984314756836,0.3739680515197028,-0.5793479918338224,1.030156852431641,0,0,0.0106840768234633,0.0031090266248125
Michael Harris II,ATL,MLB,ATL,-0.1866154986240007,1.6590583756573425,1.8456738742813432,3,2,1,0.6666666666666666,1.8146611590146997,0.5778013916786787,1.236859767336021,0.3184073174258083,1.4221986083213212,-0.2368597673360213,0,0,0.0288041453811857,0.0188149022378619,2,2,0,1.0,3.654504418220674,1.9044152719696656,1.7500891462510086,0.5211145080231968,0.0955847280303346,-1.7500891462510086,1,0,0.0210028989552912,-0.009508646081728
Alek Thomas,AZ,MLB,AZ,3.9738859239717303,1.654652424872574,-2.3192334990991563,4,3,1,0.75,1.9276353035065368,1.1364914393169812,0.7911438641895554,0.5895780375310642,1.8635085606830184,0.2088561358104447,0,0,0.042836340077923,0.0460525488109658,3,0,3,,1.795368560563186,0.5573010298311711,1.2380675307320148,0.3104103759377141,-0.5573010298311711,1.7619324692679852,0,0,0.0208763786111998,0.0140073423190327
Jung Hoo Lee,SF,MLB,SF,1.2380059420666645,1.6543027502722645,0.4162968082056002,4,3,1,0.75,4.089159868694494,2.217428559211114,1.8717313094833783,0.5422699601908816,0.7825714407888856,-0.8717313094833788,1,0,0.0352513781784008,-0.0007686195577111,2,1,1,0.5,5.816383649797975,2.700043420796187,3.1163402290017865,0.464213432841551,-1.7000434207961872,-2.1163402290017874,1,0,0.0232655345991919,-0.0152655345991918
Kyle Higashioka,TEX,MLB,TEX,-1.0188981394148446,1.6534589514855518,2.6723570909003964,1,1,0,1.0,3.078670970766077,1.2126060096402624,1.8660649611258144,0.3938732073530174,-0.2126060096402624,-1.8660649611258144,1,0,0.0513111828461012,-0.0346445161794346,3,3,0,1.0,1.5743792770353084,0.951011093067456,0.6233681839678524,0.6040546308881122,2.048988906932544,-0.6233681839678524,0,0,0.0167487157131415,0.0151661779038796
Sal Stewart,CIN,MLB,CIN,-0.5776989547514697,1.645702869543519,2.2234018242949887,13,8,5,0.6153846153846154,6.980338454340847,4.167317792398665,2.813020661942184,0.5970079845923724,3.832682207601335,2.186979338057816,2,0,0.0658522495692532,0.0567892598647089,5,4,1,0.8,5.051334864023128,2.91396651986407,2.1373683441590585,0.5768705893204723,1.0860334801359302,-1.1373683441590583,0,1,0.0195788173024152,-0.0001989723411749
Bryson Stott,PHI,MLB,PHI,0.431796090474553,1.6353306206646383,1.2035345301900855,2,1,1,0.5,4.402609155410241,1.3836392673728015,3.0189698880374407,0.3142771067180667,-0.3836392673728017,-2.0189698880374403,1,1,0.0314472082529302,-0.017161493967216,7,4,3,0.5714285714285714,4.473991941247776,2.1352287055288457,2.3387632357189303,0.4772535877508398,1.864771294471155,0.6612367642810694,1,1,0.0228264894961621,0.0128877962181235
Michael Massey,KC,MLB,KC,2.767681485326654,1.6242269101739772,-1.1434545751526768,1,1,0,1.0,1.5847983935178225,0.4802857416719227,1.1045126518459,0.3030579432919658,0.5197142583280772,-1.1045126518459,0,0,0.0288145162457785,-0.0106326980639604,1,0,1,,2.518617045219887,1.3310358101862818,1.1875812350336048,0.5284788383023415,-1.3310358101862818,-0.1875812350336051,0,0,0.0208150169026436,-0.0125505540927263
Rafael Marchan,PHI,MLB,PHI,0.9849237309563694,1.615001455422612,0.6300777244662426,1,1,0,1.0,1.329209928967422,0.357104236772405,0.9721056921950167,0.2686590199110357,0.642895763227595,-0.9721056921950167,0,0,0.0340823058709595,-0.0084412802299338,3,2,1,0.6666666666666666,1.5189598495594874,0.9444410625466224,0.574518787012865,0.6217682862522793,1.0555589374533776,0.425481212987135,1,0,0.0244993524122497,0.0238877443619437
Ezequiel Duran,TEX,MLB,TEX,2.2290530694167208,1.6085138845736842,-0.6205391848430366,1,1,0,1.0,2.578101064288897,0.984793589857606,1.5933074744312905,0.3819840903441216,0.0152064101423939,-1.5933074744312905,0,0,0.0314402568815719,-0.0192451349303524,7,3,4,0.4285714285714285,4.933994333425302,2.2772667591341698,2.656727574291133,0.461546285877721,0.7227332408658302,1.3432724257088668,0,0,0.0286860135664261,0.0120116608521784
Heliot Ramos,SF,MLB,SF,1.4405714613387468,1.605245850628113,0.1646743892893664,6,4,2,0.6666666666666666,3.4626507845796937,1.9287024669757904,1.533948317603904,0.5570017269904686,2.07129753302421,0.4660516823960967,2,1,0.0427487751182678,0.0313252989558062,3,1,2,0.3333333333333333,3.4620074472237796,1.1486665289672064,2.3133409182565736,0.3317920444938194,-0.1486665289672065,-0.3133409182565729,0,0,0.0155246970727523,-0.002071782274546
Ernie Clement,TOR,MLB,TOR,0.8454677064743199,1.5964835909353527,0.7510158844610328,5,3,2,0.6,2.0978472726975324,0.7506818408810904,1.3471654318164423,0.3578343622297254,2.2493181591189098,0.6528345681835571,0,0,0.0258993490456485,0.0358290460160798,2,1,1,0.5,2.585654231493842,0.9173191735164042,1.668335057977437,0.3547725609802166,0.0826808264835958,-0.668335057977437,0,0,0.0162619762987034,-0.0036833599465021
Colson Montgomery,CWS,MLB,CWS,-0.6078533445957988,1.5745783052979303,2.1824316498937293,2,1,1,0.5,2.545975332808032,0.4856985137550512,2.0602768190529814,0.190771099584598,0.5143014862449489,-1.0602768190529817,0,0,0.0363710761829718,-0.0077996476115433,3,3,0,1.0,4.409450746672406,2.613509548389339,1.7959411982830684,0.5927063705976588,0.3864904516106609,-1.7959411982830684,2,2,0.0174286590777565,-0.0055709515678751
Pete Alonso,BAL,MLB,BAL,2.843936065392448,1.5735954011434774,-1.270340664248971,8,5,3,0.625,6.862419422471154,3.6444120106638382,3.2180074118073163,0.5310680951283924,1.3555879893361615,-0.2180074118073158,2,1,0.0454464862415308,0.0075336462088003,5,1,4,0.2,4.38919925142797,1.3297699578384692,3.0594292935894987,0.3029641357488716,-0.3297699578384692,0.940570706410502,0,0,0.0140230008032842,0.0019514400912844
Myles Straw,TOR,MLB,TOR,3.0796764533439243,1.5698705073524089,-1.5098059459915152,4,2,2,0.5,2.35412084778508,0.3921251702163355,1.9619956775687444,0.1665696859128001,1.6078748297836645,0.0380043224312553,0,0,0.0351361320564937,0.0245653604808197,3,0,3,,2.3128811773086357,0.4113435616500759,1.9015376156585604,0.1778489814719891,-0.4113435616500759,1.0984623843414392,0,0,0.0197682151906721,0.0058728104503535
Kyle Manzardo,CLE,MLB,CLE,1.3901961812806576,1.56691228393369,0.1767161026530325,4,2,2,0.5,4.280001489734136,1.3565446029002228,2.9234568868339132,0.3169495632545885,0.643455397099777,-0.923456886833913,0,0,0.0528395245646189,-0.0034568085152362,6,3,3,0.5,4.781452839499941,2.3023683684234535,2.479084471076487,0.4815206686560652,0.697631631576546,0.5209155289235134,1,0,0.0225540228278299,0.0057478639646229
Jose Caballero,NYY,MLB,NYY,1.146052615076578,1.55475312791437,0.4087005128377921,12,7,5,0.5833333333333334,4.463455761793651,2.4543513169396407,2.0091044448540116,0.5498769222601981,4.545648683060359,2.9908955551459893,1,2,0.0557931970224206,0.0942068029775793,2,1,1,0.5,2.780342962058147,1.1858212246101776,1.5945217374479692,0.426501780820728,-0.1858212246101775,-0.5945217374479697,0,0,0.0164517335033026,-0.0046174139766754
Harrison Bader,SF,MLB,SF,0.4154716626110311,1.5245320402630045,1.1090603776519732,1,1,0,1.0,1.6456292781935222,0.560548618965259,1.0850806592282631,0.3406287347904974,0.439451381034741,-1.0850806592282631,0,0,0.0401372994681346,-0.0157470555656956,1,1,0,1.0,1.5661666842977424,0.7285531533228844,0.8376135309748577,0.4651823848810589,0.2714468466771156,-0.8376135309748577,0,0,0.0168405019816961,-0.0060878138096531
Spencer Torkelson,DET,MLB,DET,1.4757321437788515,1.5180163178708077,0.0422841740919561,7,3,4,0.4285714285714285,6.9878079162861395,2.234895799207666,4.752912117078475,0.3198278810725327,0.765104200792334,-0.7529121170784738,1,0,0.050271999397742,8.77128324738e-05,5,3,2,0.6,7.499495052616062,4.228605439262054,3.27088961335401,0.5638520206486412,-1.2286054392620538,-1.27088961335401,1,2,0.0241919195245679,-0.0080628872665034
Tyler Heineman,TOR,MLB,TOR,0.0566991670590359,1.492234301022061,1.435535133963025,1,1,0,1.0,0.7569690700322352,0.1323673845050872,0.624601685527148,0.1748649842449314,0.8676326154949128,-0.624601685527148,0,0,0.0261023817252494,0.0083803768954401,2,2,0,1.0,1.5100563651022356,1.0372606155696051,0.47279574953263,0.6869019193858895,0.9627393844303948,-0.47279574953263,1,0,0.0235946307047224,0.0076553692952775
William Contreras,MIL,MLB,MIL,-0.8472089249098578,1.4690456790766562,2.316254603986514,2,1,1,0.5,2.8709065716582916,0.7009304462908175,2.169976125367474,0.2441495147248718,0.2990695537091825,-1.1699761253674736,0,0,0.0322573772096437,-0.0097854670972841,5,4,1,0.8,5.061875491709612,2.872810443861549,2.189065047848064,0.5675387410391001,1.127189556138451,-1.189065047848063,0,0,0.0200868075067841,-0.0002455376655143
Matt Shaw,CHC,MLB,CHC,2.4801117520644596,1.4562285520661948,-1.0238831999982647,1,1,0,1.0,2.100759644144981,0.8222655460393932,1.278494098105588,0.3914134338648052,0.1777344539606068,-1.278494098105588,0,0,0.030010852059214,-0.0157251377734997,5,3,2,0.6,4.562975275136615,3.2934292375674397,1.2695460375691754,0.7217723171793508,-0.2934292375674397,0.730453962430825,0,1,0.0340520542920642,0.0032613785437566
Austin Martin,MIN,MLB,MIN,3.697101508099336,1.4313917087610264,-2.26570979933831,10,5,5,0.5,5.1460505318020875,1.85732941152053,3.2887211202815556,0.3609232750518901,3.1426705884794695,1.711278879718443,0,2,0.0525107197122662,0.0495300966142644,7,2,5,0.2857142857142857,5.164925052913111,2.2153174261257114,2.9496076267874023,0.4289156964390475,-0.2153174261257112,2.0503923732125986,0,0,0.0204957343369567,0.0072820434408209
Jake Fraley,TB,MLB,TB,2.392168146461338,1.4288481904994983,-0.9633199559618392,8,4,4,0.5,3.12842031096394,0.8497860602322207,2.278634250731719,0.2716342357368155,3.1502139397677795,1.721365749268281,0,0,0.0521403385160656,0.0811929948172676,4,2,2,0.5,4.4059142815827785,2.6846171187723096,1.721297162810471,0.6093212321434199,-0.68461711877231,0.2787028371895292,2,2,0.0341543742758354,-0.0031466223378509
Christian Walker,HOU,MLB,HOU,1.9859093099304463,1.4190914862823705,-0.5668178236480761,5,3,2,0.6,3.6391253513094335,1.6100169325135314,2.0291084187959014,0.4424186520352242,1.3899830674864688,-0.0291084187959013,0,1,0.0472613681988238,0.0176736967362411,3,1,2,0.3333333333333333,4.559740683291093,2.063279253469583,2.4964614298215073,0.4524992530891836,-1.0632792534695832,-0.4964614298215071,0,0,0.0170776804617643,-0.0058417254055846
Trevor Story,BOS,MLB,BOS,0.4267284774797222,1.394447159928087,0.9677186824483648,2,2,0,1.0,4.687926608795858,2.6467397244338864,2.041186884361973,0.5645864249384502,-0.6467397244338862,-2.041186884361973,1,0,0.049871559668041,-0.0285949639233601,1,1,0,1.0,4.1817143203649305,2.1069978189582836,2.074716501406648,0.5038598186148713,-1.1069978189582834,-2.074716501406648,0,0,0.0232317462242496,-0.017676190668694
Alejandro Osuna,TEX,MLB,TEX,1.1074024874554218,1.380609469135039,0.2732069816796171,4,3,1,0.75,2.182930119496363,1.401160325180662,0.7817697943157011,0.6418713602723721,1.598839674819338,0.218230205684299,1,0,0.0519745266546753,0.0432635685834199,0,0,0,,1.4856118187194656,0.6062024185199242,0.8794094001995413,0.4080490010118827,-0.6062024185199242,-0.8794094001995413,0,0,0.0218472326282274,-0.0218472326282274
Carson Benge,NYM,MLB,NYM,1.595781463888574,1.3786164478948868,-0.2171650159936871,2,1,1,0.5,3.2195861967787565,0.9204848744419352,2.299101322336821,0.2859016091455771,0.0795151255580646,-1.2991013223368222,0,0,0.0328529203752934,-0.0124447571099873,4,2,2,0.5,5.960724321222428,3.088944668608056,2.8717796526143693,0.5182163277724903,-1.0889446686080566,-0.8717796526143695,1,0,0.0264921080943219,-0.0087143303165441
Masyn Winn,STL,MLB,STL,1.5124372775396813,1.3586241173003053,-0.1538131602393759,1,1,0,1.0,5.86553181728825,2.753453849993973,3.112077967294278,0.4694295309895613,-1.753453849993973,-3.112077967294278,0,0,0.0404519435675051,-0.0335553918433672,3,1,2,0.3333333333333333,3.9769948930179178,1.5654040266286464,2.4115908663892704,0.3936147942701403,-0.5654040266286466,-0.4115908663892706,0,0,0.0165708120542413,-0.0040708120542413
Tristan Gray,MIN,MLB,MIN,0.6767415306220682,1.331396895534021,0.6546553649119528,1,1,0,1.0,1.1857454229487192,0.4271742637073489,0.75857115924137,0.3602579908299787,0.572825736292651,-0.75857115924137,0,0,0.0348748653808446,-0.0054631006749623,1,1,0,1.0,1.3315267773662154,0.8384357062271314,0.4930910711390841,0.6296799437151183,0.1615642937728686,-0.4930910711390841,1,0,0.0135870079323083,-0.0033829262996552
Jeremiah Jackson,BAL,MLB,BAL,1.0258473059176942,1.3228735133544018,0.2970262074367076,2,1,1,0.5,2.32344215734516,0.5002843219953785,1.8231578353497808,0.215320325670177,0.4997156780046214,-0.8231578353497805,0,1,0.0407621431113185,-0.0056744238130729,2,1,1,0.5,2.381770867501884,1.0423723300325884,1.3393985374692956,0.4376459315441534,-0.0423723300325883,-0.339398537469296,0,0,0.016202522908176,-0.0025970807313053
Ben Williamson,TB,MLB,TB,3.1412992973744354,1.2911768418779097,-1.8501224554965257,1,1,0,1.0,4.598016957290533,2.1534200577063123,2.444596899584222,0.4683366933416563,-1.1534200577063125,-2.444596899584222,0,0,0.0437906376884812,-0.0342668281646717,4,1,3,0.25,3.4022111267109665,1.6261667911037463,1.776044335607221,0.4779735091501559,-0.6261667911037461,1.2239556643927794,0,0,0.0206194613740058,0.0036229628684183
Matt McLain,CIN,MLB,CIN,1.4598906546970574,1.2760315795243171,-0.1838590751727402,1,1,0,1.0,7.250409000744671,3.4871887106101767,3.763220290134494,0.4809644132147602,-2.487188710610177,-3.763220290134494,0,0,0.0510592183151033,-0.0440169647939765,7,4,3,0.5714285714285714,6.233822697240485,3.708840886206614,2.5249818110338733,0.594954503253421,0.2911591137933866,0.4750181889661268,0,0,0.0212034785620424,0.0026060452474813
Alex Call,LAD,MLB,LAD,-0.3699804519997347,1.2749097400997302,1.644890192099465,5,3,2,0.6,2.8421107994420742,1.2836005296711714,1.558510269770902,0.4516363436369726,1.7163994703288283,0.4414897302290981,2,0,0.0693197755961481,0.0526314439160469,3,3,0,1.0,3.953456105980696,2.654282956940616,1.2991731490400806,0.671382933258138,0.3457170430593843,-1.2991731490400806,1,0,0.0369481879063616,-0.0089108047287915
Kyle Isbel,KC,MLB,KC,4.316709552157262,1.2552648253177423,-3.061444726839519,1,0,1,,4.203623238309727,0.974179206495992,3.2294440318137347,0.2317475071547346,-0.974179206495992,-2.2294440318137347,0,0,0.0461936619594475,-0.0352046509704365,3,0,3,,3.053002400510737,1.5572235636751284,1.4957788368356095,0.5100630000862825,-1.5572235636751284,1.5042211631643907,0,0,0.0203533493367382,-0.0003533493367382
Josh Bell,MIN,MLB,MIN,-0.1475677292415507,1.2509809017055171,1.3985486309470678,6,3,3,0.5,3.558187621383203,1.1536033598388429,2.40458426154436,0.3242109418025554,1.8463966401611576,0.5954157384556406,0,2,0.0494192725192111,0.0339140608141221,6,4,2,0.6666666666666666,5.743931536143912,3.172691452598423,2.5712400835454905,0.5523553741255687,0.8273085474015771,-0.5712400835454906,1,2,0.0213529053388249,0.0009519273749296
Corey Seager,TEX,MLB,TEX,-3.049610407459319,1.246279342005275,4.295889749464594,6,4,2,0.6666666666666666,4.434252830874091,2.5939867444344085,1.8402660864396831,0.5849884621764058,1.4060132555655918,0.1597339135603169,1,0,0.0682192743211398,0.0240884179865524,3,3,0,1.0,4.377603004216243,1.540856627375824,2.836746376840418,0.3519863783654579,1.459143372624176,-2.836746376840418,0,0,0.016708408413039,-0.0052580267336497
Jorge Soler,LAA,MLB,LAA,3.977800225345394,1.2357064147502923,-2.742093810595102,5,2,3,0.4,6.557707187766211,2.161000386507958,4.39670680125825,0.3295359680803424,-0.1610003865079584,-1.3967068012582509,1,1,0.0565319585152259,-0.0134285102393638,4,0,4,,3.707029101564388,1.224561456079745,2.482467645484642,0.3303349994104371,-1.224561456079745,1.5175323545153565,0,0,0.0142578042367861,0.0011268111478292
Connor Joe,SEA,MLB,SEA,2.2811100207279793,1.228362372974833,-1.052747647753146,1,1,0,1.0,0.6982570157092178,0.2349473213671924,0.4633096943420255,0.3364768503307583,0.7650526786328076,-0.4633096943420255,0,0,0.0258613709521932,0.0111756660848437,4,2,2,0.5,3.912214269954126,2.4824809588536354,1.4297333111004895,0.6345462665271513,-0.4824809588536358,0.5702666888995104,0,0,0.060187911845448,0.0013505496930134
Giancarlo Stanton,NYY,MLB,NYY,2.043167518141414,1.2273691415136063,-0.8157983766278077,1,1,0,1.0,1.295861521728313,0.5342461901073533,0.7616153316209595,0.4122710499149785,0.4657538098926467,-0.7616153316209595,1,0,0.023140384316577,-0.0052832414594341,3,1,2,0.3333333333333333,2.1197396441825176,0.9677690104051628,1.151970633777355,0.4565508849452995,0.0322309895948372,0.8480293662226449,0,0,0.0161812186578818,0.0067195447008968
Masataka Yoshida,BOS,MLB,BOS,-0.3407804246474435,1.2258550211917414,1.566635445839185,2,1,1,0.5,2.0248264974011514,0.399485738104705,1.6253407592964462,0.1972938118981758,0.600514261895295,-0.6253407592964464,0,0,0.0256307151569766,-0.000314259460774,1,1,0,1.0,1.9149186987224096,0.6741416264416127,1.2407770722807976,0.3520471270615221,0.3258583735583873,-1.2407770722807976,0,0,0.0143978849528,-0.0068790879603188
Evan Carter,TEX,MLB,TEX,-1.419561292150934,1.2199103100312765,2.63947160218221,4,2,2,0.5,7.660226823993007,3.2201582569808656,4.440068567012142,0.4203737475364091,-1.220158256980865,-2.440068567012142,0,0,0.0555088900289348,-0.026523382782558,8,6,2,0.75,6.756133864037212,4.058331130927502,2.6978027331097105,0.6006883837115677,1.9416688690724988,-0.6978027331097113,1,1,0.0263911479063953,0.0048588520936046
Austin Hays,CWS,MLB,CWS,1.402787306672764,1.2131170875569246,-0.1896702191158393,1,1,0,1.0,0.9970464666713528,0.3919646895572141,0.6050817771141387,0.3931257997090057,0.6080353104427859,-0.6050817771141387,0,0,0.0474784031748263,0.0001406444442212,2,1,1,0.5,0.5885996029247822,0.3891349110203108,0.1994646919044715,0.6611199006704712,0.6108650889796892,0.8005353080955285,0,0,0.0115411686847996,0.0276745175897101
Adolis Garcia,PHI,MLB,PHI,2.164245503218084,1.1898359285958997,-0.9744095746221844,5,2,3,0.4,6.760439875527804,2.285301973465951,4.475137902061852,0.3380404257034432,-0.2853019734659517,-1.4751379020618511,0,0,0.049709116731822,-0.0129444108494691,3,1,2,0.3333333333333333,4.5895750291353785,2.2819923018787813,2.3075827272565967,0.4972121138432901,-1.281992301878781,-0.3075827272565969,1,1,0.0165092626947315,-0.0057178957882567
Freddie Freeman,LAD,MLB,LAD,-3.1806723662983556,1.162625198023579,4.343297564321935,1,1,0,1.0,3.708249352763075,1.7728120773697484,1.9354372753933275,0.4780725104283502,-0.7728120773697484,-1.9354372753933275,1,1,0.0475416583687573,-0.0347211455482445,5,5,0,1.0,5.727175220072041,3.191938827875055,2.53523639219699,0.5573321411030452,1.8080611721249455,-2.53523639219699,1,0,0.0208260917093528,-0.0026442735275346
Tim Tawa,AZ,MLB,AZ,0.1257734729377784,1.1568881287610049,1.0311146558232265,1,1,0,1.0,0.945730754613642,0.3944213129263186,0.5513094416873235,0.4170545485617109,0.6055786870736813,-0.5513094416873235,0,0,0.0305074436972142,0.0017506208189147,0,0,0,,1.0311146558232265,0.0,1.0311146558232265,,0.0,-1.0311146558232265,0,0,0.0132194186644003,-0.0132194186644003
Cal Raleigh,SEA,MLB,SEA,0.7105247342836787,1.1465936932025842,0.4360689589189055,4,2,2,0.5,3.982426217900773,1.4179162623490944,2.5645099555516784,0.3560433225292772,0.5820837376509056,-0.5645099555516786,1,0,0.045254843385236,0.0001997020693094,1,1,0,1.0,3.910672701515935,2.2373018712985147,1.6733708302174206,0.5721015390603376,-1.237301871298515,-1.6733708302174206,0,0,0.0152760652402966,-0.0113698152402966
Zack Gelof,ATH,MLB,ATH,0.2325436833050986,1.138430977234114,0.9058872939290156,2,1,1,0.5,1.9795764312978144,0.4205727270318502,1.5590037042659644,0.2124559175298535,0.5794272729681498,-0.5590037042659644,0,0,0.0366588228018113,0.0003782142352256,4,3,1,0.75,3.718925148660646,2.406518927365815,1.3124062212948309,0.647100662467625,0.5934810726341847,-0.3124062212948307,0,0,0.0283887415928293,0.0021456095522088
Brett Sullivan,COL,MLB,COL,1.5210608951546372,1.1347236754801595,-0.3863372196744774,1,1,0,1.0,1.3710255189331255,0.618150921726483,0.7528745972066428,0.4508675536597613,0.3818490782735169,-0.7528745972066428,1,0,0.0342756379733281,-0.0092756379733281,2,1,1,0.5,2.157857746929274,1.2720974833018752,0.8857602636273981,0.5895186951559368,-0.2720974833018753,0.114239736372602,0,0,0.0266402190978922,-0.0019488610732009
Alex Bregman,CHC,MLB,CHC,-0.6919112357763639,1.131340605119933,1.823251840896297,9,4,5,0.4444444444444444,7.895779630930271,2.8822195129051695,5.0135601180251035,0.3650329223493779,1.1177804870948302,-0.0135601180251029,1,1,0.0431463367810397,0.0060339910878127,10,7,3,0.7,8.313118841991619,5.24493350054766,3.068185341443957,0.6309224732905542,1.7550664994523406,-0.0681853414439564,1,0,0.0260599336739549,0.0052880287084902
Kyle Stowers,MIA,MLB,MIA,-0.1744046515864132,1.1106038980627968,1.28500854964921,1,1,0,1.0,0.8068108737565727,0.3481034878468879,0.4587073859096847,0.4314561183664911,0.6518965121531121,-0.4587073859096847,0,0,0.0288146740627347,0.0068996116515509,2,2,0,1.0,2.878764329576013,1.796877889963402,1.0818864396126116,0.6241837414416094,0.2031221100365984,-1.0818864396126116,0,0,0.0204167682948653,-0.0062323711317447
Elly De La Cruz,CIN,MLB,CIN,2.883558099889277,1.0819097321553943,-1.8016483677338824,4,1,3,0.25,6.685110518859799,1.8016003933522005,4.8835101255075966,0.2694944815451575,-0.8016003933522002,-1.8835101255075948,0,0,0.0397923245170226,-0.0159828007074988,4,1,3,0.25,4.329143869417196,2.0653961185755394,2.263747750841657,0.4770911249141715,-1.0653961185755396,0.7362522491583428,0,0,0.0140556619136921,-0.0010686489266792
Luis Arraez,SF,MLB,SF,0.1826157626917702,1.0677894602706837,0.8851736975789134,3,2,1,0.6666666666666666,3.5535579797438483,1.742884259736582,1.8106737200072656,0.4904617483861104,0.2571157402634179,-0.8106737200072658,0,0,0.030372290425161,-0.0047312647841354,3,2,1,0.6666666666666666,5.251416884138966,2.6831215932800254,2.568295290858939,0.5109328877286337,-0.6831215932800255,-1.568295290858939,0,0,0.0245393312342942,-0.0105206396455091
Ian Happ,CHC,MLB,CHC,-3.23446287069598,1.06387770798118,4.29834057867716,6,3,3,0.5,7.775880772785108,3.356001532401963,4.419879240383143,0.4315911766738592,-0.3560015324019634,-1.4198792403831433,2,2,0.0495279030113701,-0.0113113425018159,7,6,1,0.8571428571428571,7.887124750934883,4.2943920861288625,3.5927326648060234,0.5444813188253217,1.7056079138711375,-2.5927326648060225,3,1,0.023900378033136,-0.0026882568210147
Randy Arozarena,SEA,MLB,SEA,1.3605620208521725,1.0516042932177991,-0.3089577276343731,7,3,4,0.4285714285714285,5.748418901192842,1.848407303987522,3.900011597205321,0.3215505577723229,1.151592696012478,0.0999884027946788,2,1,0.0410601350085203,0.0089398649914797,9,5,4,0.5555555555555556,6.454745248249484,3.8818514879419297,2.5728937603075557,0.6013949952547981,1.1181485120580716,1.4271062396924448,1,1,0.0231352876281343,0.0091227768879946
Josh Jung,TEX,MLB,TEX,0.3509626327869363,1.0450416178113036,0.6940789850243673,6,3,3,0.5,5.4444152745385335,2.1996868283636144,3.244728446174917,0.4040262759989518,0.8003131716363857,-0.2447284461749178,1,0,0.0494946843139866,0.0050507702314678,3,2,1,0.6666666666666666,2.805592454799725,1.5557567348876784,1.2498357199120456,0.5545198598699307,0.4442432651123216,-0.2498357199120457,1,0,0.0138206524866981,0.0009576726364545
Bo Bichette,NYM,MLB,NYM,-0.2172933798132037,1.0357292129673688,1.2530225927805725,5,2,3,0.4,3.989684808146112,0.976977797589372,3.01270701055674,0.2448759349597204,1.023022202410628,-0.0127070105567408,0,0,0.0356221857870188,0.0090206713558382,1,1,0,1.0,3.3812390836973543,1.5641082454583908,1.8171308382389633,0.4625843386821534,-0.5641082454583908,-1.8171308382389633,1,1,0.0145117557240229,-0.0102199102304607
Brice Matthews,HOU,MLB,HOU,-0.4959518138619583,1.033539470261318,1.5294912841232762,1,0,1,,3.1278910090554457,0.547175769397064,2.580715239658382,0.1749344103784163,-0.547175769397064,-1.580715239658382,0,0,0.0367987177535934,-0.0250340118712405,7,5,2,0.7142857142857143,4.697606551626484,3.084057633751605,1.6135489178748803,0.6565168027287833,1.9159423662483952,0.3864510821251192,1,0,0.0237252856142751,0.0116282497392601
Will Smith,LAD,MLB,LAD,-0.5342125286999897,1.0273590023780512,1.561571531078041,2,1,1,0.5,5.061632039405899,2.0171365185139245,3.0444955208919744,0.3985150447148431,-1.0171365185139245,-2.0444955208919757,1,1,0.041488787208245,-0.0250953445852942,5,3,2,0.6,4.59115079615026,2.0147896325361097,2.576361163614151,0.4388419640290484,0.98521036746389,-0.5763611636141507,0,0,0.0197045098547221,0.001754717613089
Joey Wiemer,WSH,MLB,WSH,4.573450106662061,1.0047470038358115,-3.568703102826249,1,0,1,,3.48806853555393,0.741660765859059,2.74640776969487,0.2126279223872182,-0.741660765859059,-1.7464077696948703,0,0,0.0553661672310147,-0.0394931513579988,5,0,5,,2.181260891192036,0.3749819970091425,1.8062788941828936,0.1719106588869426,-0.3749819970091425,3.1937211058171067,0,0,0.019650999019748,0.0253940460252969
